FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),TIME_PERIOD,Observation
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,29.6
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,31.1
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,25
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,25.8
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,30
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,30.8
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,27.6
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,27.9
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,22.6
A,Annual,ITF6,Calabria,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,24.2
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2010,14.1
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2011,12.4
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2012,16.3
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2013,18.1
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2014,16.9
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2015,14.5
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2016,16.3
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2017,16.6
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2018,12.2
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2019,16.7
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2020,11.7
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2021,16.4
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2022,21.6
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2023,14.2
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_V,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much,HSC_F,Per 100 households with the same characteristics,2024,17.2
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,37.4
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,38.4
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,39.7
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,40.8
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,42.8
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,42.1
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,42.3
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,42.5
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,41.5
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,42.1
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,36.6
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,39.8
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,43.1
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,38.6
A,Annual,ITF6,Calabria,HOUS_DIFF_TRANS_VQ,Households declaring to live in an area where some problems are present: difficulties of links with public transport means: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,41.4
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2010,12
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2011,9.4
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2012,7.2
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2013,6.1
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2014,7
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2015,6.9
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2016,7.8
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2017,6.2
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2018,5.4
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2019,9.9
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2020,6.3
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2021,5.4
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2022,5.1
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2023,4.8
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_V,Households declaring to live in an area where some problems are present: traffic: very much,HSC_F,Per 100 households with the same characteristics,2024,4.2
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,33.2
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,33.6
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,27.4
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,25.8
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,27.2
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,26.8
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,27.2
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,24.4
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,28.2
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,31.8
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,28.1
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,25.9
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,24.3
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,23.9
A,Annual,ITF6,Calabria,HOUS_TRAFFIC_VQ,Households declaring to live in an area where some problems are present: traffic: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,22.2
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2010,12.5
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2011,8.6
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2012,11.2
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2013,11.4
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2014,12.9
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2015,12.1
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2016,11.3
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2017,8.8
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2018,8.5
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2019,14
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2020,9.4
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2021,10.7
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2022,14.4
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2023,8.7
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_V,Households declaring to live in an area where some problems are present: poor street lighting: very much,HSC_F,Per 100 households with the same characteristics,2024,7.9
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,38.2
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,34.1
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,34.8
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,38.1
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,37
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,38.8
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,42
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,36.8
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,35
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,41.4
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,33.1
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,32.2
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,37.2
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,36.2
A,Annual,ITF6,Calabria,HOUS_STRLIGHT_VQ,Households declaring to live in an area where some problems are present: poor street lighting: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,31.4
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2010,33.5
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2011,21.9
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2012,25.7
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2013,28.3
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2014,24.4
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2015,31.6
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2016,25.7
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2017,25.3
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2018,22.6
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2019,31.1
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2020,17.1
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2021,23.2
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2022,29.1
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2023,24.5
A,Annual,ITF6,Calabria,HOUS_PROAD_V,Households declaring to live in an area where some problems are present: poor road conditions: very much,HSC_F,Per 100 households with the same characteristics,2024,21.9
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,62.1
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,54.9
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,57.4
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,59.4
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,54.2
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,61.6
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,57.6
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,56
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,52.8
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,63.7
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,51.4
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,51.1
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,56.4
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,53.3
A,Annual,ITF6,Calabria,HOUS_PROAD_VQ,Households declaring to live in an area where some problems are present: poor road conditions: very much and quite,HSC_F,Per 100 households with the same characteristics,2024,50.8
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2010,19.8
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2011,16.4
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2012,14.3
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2013,17.8
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2014,15
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2015,16.3
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2016,17
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2017,15
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2018,15.2
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2019,17.5
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2020,14.7
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2021,14.4
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2022,16.6
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2023,17.6
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_V,Households declaring to live in an area where some problems are present: difficult parking: very much,HSC_F,Per 100 households with the same characteristics,2024,19.2
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2010,43.7
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2011,39.8
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2012,41.3
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2013,42.3
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2014,37.1
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2015,41.4
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2016,41.2
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2017,37.6
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2018,39.7
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2019,40.4
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2020,39.6
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2021,42.3
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2022,41.7
A,Annual,ITG1,Sicilia,HOUS_DIFFPARK_VQ,Households declaring to live in an area where some problems are present: difficult parking: very much and quite,HSC_F,Per 100 households with the same characteristics,2023,48.4
