FREQ,Frequency,REF_AREA,Territory,DATA_TYPE_AGGR,Aggregate,EXPEND_PURPOSE_COICOPCOFOG,Expenditure by purpose,VALUATION,Valuation (DESC),ADJUSTMENT,Adjustment (DESC),EDITION,Edition (DESC),TIME_PERIOD,Observation
A,Annual,ITF4,Puglia,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,933.7
A,Annual,ITF4,Puglia,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,933.2
A,Annual,ITF4,Puglia,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,920.7
A,Annual,ITF4,Puglia,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,880.4
A,Annual,ITF4,Puglia,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,856
A,Annual,ITF4,Puglia,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,903.3
A,Annual,ITF4,Puglia,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,1049.9
A,Annual,ITF4,Puglia,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,1221.5
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,3921.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,3826.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,3700.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,3644.9
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,3620
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,3613.3
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,3681.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,3695
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,3634.7
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,3548.8
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,3381.7
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,3486.3
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,3540.1
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,3568.5
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,322.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,324.9
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,306.1
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,305.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,301.9
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,307.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,305.1
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,306.7
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,309.5
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,308.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,294.8
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,292.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,293.1
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,294.9
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,389.8
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,400.1
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,382.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,375.7
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,364.3
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,373.9
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,382
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,383.7
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,374.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,373.8
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,368.7
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,376.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,388.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,384
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,1318.3
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,1297.1
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,1236.7
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,1234.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,1264.9
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,1279
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,1302.9
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,1321.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,1296.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,1261
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,1139.8
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,1254.3
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,1288
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,1324.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,769.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,712.9
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,686.7
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,672.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,661
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,649.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,641.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,643
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,640.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,631.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,601.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,623.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,614.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,623.1
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,139
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,130.3
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,128.5
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,125.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,121.8
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,122.5
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,123.6
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,122.8
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,120.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,113.5
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,108.4
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,110.2
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,128.1
A,Annual,ITF5,Basilicata,P3_D_W0_S13,Consumption of general government,G100,Social protection,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,146.9
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,13590.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,13712.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,13257.6
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,12944.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,12719
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,12815.6
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,12980.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,13243.9
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,13096
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,13121.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,12554.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,12975.5
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,13421.4
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G,Total,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,13674.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,1053.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,1077.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,1015.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,1017
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,1004.6
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,1028.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,1024.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,1033.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,1046.5
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,1045.6
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,995.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,990.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,993.2
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G030,Public order and safety,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,1004.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,2157
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,2271.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,2167.2
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,2144.5
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,2073.9
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,2151.5
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,2205.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,2243.4
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,2215.2
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,2234.4
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,2210.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,2274.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,2325.5
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G040,Economic affairs,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,2330.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,4034
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,4069.2
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,3869.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,3719.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,3716
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,3772
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,3784.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,3991.4
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,3924.2
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,4070.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,3755.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,4115.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2022,4455
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G070,Health,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2023,4650.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2010,2693.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2011,2514.5
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2012,2435.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2013,2381.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2014,2362.8
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2015,2323.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2016,2287.6
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2017,2287.1
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2018,2281.3
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2019,2267.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2020,2153.7
A,Annual,ITF6,Calabria,P3_D_W0_S13,Consumption of general government,G090,Education,L_2020,Chain linked - reference year 2020,N,Raw data,2025M12,Dec-25,2021,2278.5
