FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,INTERSECTION,Intersection (DESC),TY_ROAD_ACCIDENT,Road accident type,RESULT,Result (DESC),PERSON_CLASS,Person class,AGE,Age (DESC),SEX,Sex (DESC),MONTH,Month (DESC),TIME_PERIOD,Observation
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2017,1614
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2018,1615
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2019,1681
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2020,984
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2021,1293
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2022,1339
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2023,1414
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2024,1501
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2010,20292
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2011,19652
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2012,17873
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2013,16633
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2014,16728
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2015,16524
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2016,16039
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2017,16062
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2018,15995
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2019,15559
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2020,10019
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2021,13669
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2022,14325
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2023,14096
A,Annual,ITC1,Piemonte,KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,9,Total,TOTAL,Total,9,Total,99,Total,2024,14863
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2010,8
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2011,8
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2012,9
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2013,7
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2014,9
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2015,4
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2016,2
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2017,6
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2018,9
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2019,2
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2021,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2022,9
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2023,4
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,C,Driver,TOTAL,Total,9,Total,99,Total,2024,5
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2010,2
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2012,2
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2014,3
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2015,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2017,2
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2018,3
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2019,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2022,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,P,Passenger,TOTAL,Total,9,Total,99,Total,2024,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2010,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2011,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2014,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2015,2
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2016,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2019,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2023,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2024,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2010,11
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2011,9
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2012,11
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2013,7
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2014,13
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2015,7
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2016,3
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2017,8
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2018,12
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2019,4
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2021,1
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2022,10
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2023,5
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,M,Killed,9,Total,TOTAL,Total,9,Total,99,Total,2024,7
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2010,346
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2011,282
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2012,266
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2013,277
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2014,266
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2015,274
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2016,261
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2017,221
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2018,254
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2019,289
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2020,189
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2021,231
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2022,315
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2023,275
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,C,Driver,TOTAL,Total,9,Total,99,Total,2024,262
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2010,110
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2011,76
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2012,94
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2013,106
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2014,89
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2015,90
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2016,79
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2017,86
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2018,90
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2019,102
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2020,67
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2021,68
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2022,90
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2023,94
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,P,Passenger,TOTAL,Total,9,Total,99,Total,2024,83
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2010,42
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2011,40
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2012,42
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2013,65
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2014,56
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2015,44
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2016,46
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2017,41
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2018,47
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2019,47
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2020,22
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2021,28
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2022,42
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2023,42
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,X,Pedestrian,TOTAL,Total,9,Total,99,Total,2024,50
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2010,498
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2011,398
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2012,402
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2013,448
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2014,411
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2015,408
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2016,386
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2017,348
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2018,391
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2019,438
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2020,278
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2021,327
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2022,447
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2023,411
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,F,Injured,9,Total,TOTAL,Total,9,Total,99,Total,2024,395
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2010,354
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2011,290
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2012,275
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2013,284
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2014,275
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2015,278
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2016,263
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2017,227
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2018,263
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2019,291
A,Annual,ITC2,"'Valle d""'Aosta / Vallée d""'Aoste'",KILLINJ,Killed and injured,9,Total,9,Total,9,Total,9,Total,C,Driver,TOTAL,Total,9,Total,99,Total,2020,189
