FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),AGE,Age (DESC),TIME_PERIOD,Observation
A,Annual,ITE2,Umbria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,9.5
A,Annual,ITE2,Umbria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,10.8
A,Annual,ITE2,Umbria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,9
A,Annual,ITE2,Umbria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,10.9
A,Annual,ITE2,Umbria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,9.2
A,Annual,ITE2,Umbria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,5.9
A,Annual,ITE2,Umbria,15_EMPMOV_FOOT,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: by foot,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2024,10.1
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2010,91.7
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2011,88
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2012,87.7
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2013,88.6
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2014,90.7
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2015,88.6
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2016,87.8
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2017,91.7
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2018,89.5
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2019,89.2
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2020,91
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2021,89.1
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2022,90.8
A,Annual,ITE2,Umbria,15_EMPMOV_MEANS,Employed aged 15 years and over who leave home to go to the work by means of trasport used and time spent: they use means of transport,HSC,Per 100 people with the same characteristics,Y_GE15,15 years and over,2023,94.1
